날짜,종목코드,Close,Open,High,Low,Volume,일별수익률,변동성(20일),종목명,시장구분
2023-06-05,005930,71700,72700,72700,71400,12686829,-0.006925207756232732,2903.011140903621,삼성전자,KOSPI
2023-06-07,005930,71000,71300,71600,70800,14796613,-0.009762900976290068,2948.1974867794465,삼성전자,KOSPI
2023-06-08,005930,70900,70400,70900,70000,19165568,-0.0014084507042253502,2935.674404719694,삼성전자,KOSPI
2023-06-09,005930,72000,71100,72300,70800,15050209,0.015514809590973178,2902.317585727149,삼성전자,KOSPI
2023-06-12,005930,71000,72100,72400,70800,12064287,-0.01388888888888884,2736.6662392888124,삼성전자,KOSPI
2023-06-13,005930,72000,71700,72200,71600,13227285,0.014084507042253502,2544.1573933436734,삼성전자,KOSPI
2023-06-14,005930,71900,72100,72200,71100,12541046,-0.001388888888888884,2310.7073421471273,삼성전자,KOSPI
2023-06-15,005930,71500,72100,72300,71300,13614994,-0.0055632823365785455,2085.406687586761,삼성전자,KOSPI
2023-06-16,005930,71800,71800,71900,70900,15373696,0.00419580419580412,1725.7416407232931,삼성전자,KOSPI
2023-06-19,005930,71200,71300,71700,70900,11100887,-0.00835654596100277,1404.6070812264848,삼성전자,KOSPI
2023-06-20,005930,71400,70700,71400,70400,11557883,0.002808988764045006,1298.2883468547936,삼성전자,KOSPI
2023-06-21,005930,70500,70700,71200,70400,10626603,-0.012605042016806678,1176.200394669657,삼성전자,KOSPI
2023-06-22,005930,71300,70200,71500,70100,11411007,0.01134751773049647,1007.393719090586,삼성전자,KOSPI
2023-06-23,005930,71600,72000,72200,71600,12329484,0.004207573632538653,798.2052235781059,삼성전자,KOSPI
2023-06-26,005930,72400,71700,72500,71500,10541901,0.011173184357541999,586.0438280718071,삼성전자,KOSPI
2023-06-27,005930,72600,72500,72600,72000,9442997,0.0027624309392264568,570.8719093125103,삼성전자,KOSPI
2023-06-28,005930,72700,72600,72700,72000,8783093,0.0013774104683195176,603.4985719252326,삼성전자,KOSPI
2023-06-29,005930,72400,73100,73400,72400,12229967,-0.004126547455295726,627.0230416315236,삼성전자,KOSPI
2023-06-30,005930,72200,72500,72700,71700,11694765,-0.002762430939226568,612.3939220709816,삼성전자,KOSPI
2023-07-03,005930,73000,72700,73200,72600,10722181,0.011080332409972193,669.2297221826282,삼성전자,KOSPI
2023-07-04,005930,73000,73400,73600,72900,10214350,0.0,724.459871396038,삼성전자,KOSPI
2023-07-05,005930,72000,73000,73300,71900,12310610,-0.013698630136986356,698.9465757763463,삼성전자,KOSPI
2023-07-06,005930,71600,71900,72400,71500,14777667,-0.005555555555555536,664.4942675290386,삼성전자,KOSPI
2023-07-07,005930,69900,71100,71400,69800,17308877,-0.023743016759776525,800.6576244431533,삼성전자,KOSPI
2023-07-10,005930,69500,70000,70400,69200,11713926,-0.005722460658083017,938.0130175283484,삼성전자,KOSPI
2023-07-11,005930,71500,70200,71500,70100,12177392,0.02877697841726623,936.9603710094209,삼성전자,KOSPI
2023-07-12,005930,71900,71200,72000,71100,10375581,0.005594405594405494,936.9603710094209,삼성전자,KOSPI
2023-07-13,005930,71900,72400,72600,71900,14417279,0.0,936.7356533251697,삼성전자,KOSPI
2023-07-14,005930,73400,72500,73400,72400,15882519,0.020862308762169768,1009.4292290304746,삼성전자,KOSPI
2023-07-17,005930,73300,73200,73500,72800,10060049,-0.0013623978201634523,1052.0531305374693,삼성전자,KOSPI
2023-07-18,005930,72000,73200,73500,72000,11697900,-0.017735334242837686,1045.4286454041635,삼성전자,KOSPI
2023-07-19,005930,71700,72700,72800,71300,10896412,-0.004166666666666652,991.7952887248692,삼성전자,KOSPI
2023-07-20,005930,71000,71100,71500,70800,9732730,-0.009762900976290068,1005.039931126072,삼성전자,KOSPI
2023-07-21,005930,70300,70400,70400,69400,16528926,-0.009859154929577452,1070.7965554473453,삼성전자,KOSPI
2023-07-24,005930,70400,70100,70900,69900,13418597,0.0014224751066855834,1115.5716023635616,삼성전자,KOSPI
2023-07-25,005930,70000,70000,70500,69800,14314945,-0.005681818181818232,1169.4690653184662,삼성전자,KOSPI
2023-07-26,005930,69800,69800,70600,68100,30016221,-0.0028571428571428914,1215.860102755942,삼성전자,KOSPI
2023-07-27,005930,71700,69900,71700,69300,24261179,0.027220630372492893,1199.7697147457334,삼성전자,KOSPI
2023-07-28,005930,70600,71800,72400,70100,19420683,-0.015341701534170138,1204.3233522779963,삼성전자,KOSPI
2023-07-31,005930,69800,70900,71000,69800,13035420,-0.011331444759206777,1196.6070453798259,삼성전자,KOSPI
2023-08-01,005930,71100,70100,71200,70000,12299254,0.018624641833810962,1124.8859591321411,삼성전자,KOSPI
2023-08-02,005930,69900,70700,71000,69800,13835020,-0.016877637130801704,1141.2251034927817,삼성전자,KOSPI
2023-08-03,005930,68800,69900,70200,68500,20087090,-0.01573676680972813,1239.6412893719678,삼성전자,KOSPI
2023-08-04,005930,68300,68800,69100,68200,12360193,-0.007267441860465129,1355.485929570338,삼성전자,KOSPI
2023-08-07,005930,68500,67700,69200,67600,10968505,0.002928257686676483,1424.4019982545606,삼성전자,KOSPI
2023-08-08,005930,67600,69000,69100,67400,14664709,-0.013138686131386912,1581.1388300841916,삼성전자,KOSPI
2023-08-09,005930,68900,68000,69600,67900,17259673,0.019230769230769162,1593.572616547653,삼성전자,KOSPI
2023-08-10,005930,68000,68300,68500,67800,10227311,-0.013062409288824406,1644.6004153945107,삼성전자,KOSPI
2023-08-11,005930,67500,68400,68800,67500,9781038,-0.007352941176470562,1578.606980853691,삼성전자,KOSPI
2023-08-14,005930,67300,67500,67900,66900,9352343,-0.002962962962962945,1477.3375767878777,삼성전자,KOSPI
2023-08-16,005930,67000,66700,67100,66300,13174578,-0.004457652303120341,1483.5590208754952,삼성전자,KOSPI
2023-08-17,005930,66700,66300,66800,66000,10778652,-0.004477611940298498,1498.5607129930768,삼성전자,KOSPI
2023-08-18,005930,66300,66000,66700,65800,11745006,-0.005997001499250421,1562.0078172187982,삼성전자,KOSPI
2023-08-21,005930,66600,66600,67100,66300,9720067,0.004524886877828038,1608.9879133365675,삼성전자,KOSPI
2023-08-22,005930,66600,67200,67700,66300,10500242,0.0,1626.9118308203315,삼성전자,KOSPI
2023-08-23,005930,67100,66700,67100,66400,9549352,0.007507507507507505,1620.0958386206032,삼성전자,KOSPI
2023-08-24,005930,68200,68300,68700,67900,15044463,0.016393442622950838,1586.7460911862186,삼성전자,KOSPI
2023-08-25,005930,67100,67100,67400,66900,7032462,-0.016129032258064502,1393.3960784999192,삼성전자,KOSPI
2023-08-28,005930,66800,66800,67000,66500,5824628,-0.0044709388971684305,1289.0122697550062,삼성전자,KOSPI
2023-08-29,005930,66800,66900,67200,66600,9114352,0.0,1230.0941341813532,삼성전자,KOSPI
2023-08-30,005930,67100,67300,67700,67100,9181223,0.004491017964071808,951.1627233632498,삼성전자,KOSPI
2023-08-31,005930,66900,67100,67200,66400,15964630,-0.0029806259314456574,783.6990560963574,삼성전자,KOSPI
2023-09-01,005930,71000,66800,71000,66700,29738235,0.06128550074738426,1085.926720412233,삼성전자,KOSPI
2023-09-04,005930,71200,72900,72900,70700,26286495,0.0028169014084507005,1356.2331735555786,삼성전자,KOSPI
2023-09-05,005930,70700,70900,71500,70200,12330239,-0.0070224719101124045,1508.6068861178214,삼성전자,KOSPI
2023-09-06,005930,70000,70700,70800,69700,11414620,-0.00990099009900991,1587.749151604578,삼성전자,KOSPI
2023-09-07,005930,70400,70000,70600,69600,13741241,0.005714285714285783,1671.2034743356605,삼성전자,KOSPI
2023-09-08,005930,70300,70200,70300,69600,10688118,-0.0014204545454545858,1750.9696561740038,삼성전자,KOSPI
2023-09-11,005930,70800,70400,70800,70000,11785462,0.007112375533428139,1846.3263667703989,삼성전자,KOSPI
2023-09-12,005930,70500,70800,71000,70400,11688599,-0.004237288135593209,1898.0530190587135,삼성전자,KOSPI
2023-09-13,005930,70900,71100,71600,70300,15955797,0.005673758865248235,1945.845777412405,삼성전자,KOSPI
2023-09-14,005930,71700,71200,71800,70800,21041407,0.01128349788434413,2009.0584335637643,삼성전자,KOSPI
2023-09-15,005930,72000,71700,72300,71400,17823512,0.004184100418409997,2032.4408452581558,삼성전자,KOSPI
2023-09-18,005930,70200,71300,71700,70200,16040727,-0.025000000000000022,1954.0174539973589,삼성전자,KOSPI
2023-09-19,005930,69800,70400,70800,69600,11820188,-0.005698005698005715,1848.149857218523,삼성전자,KOSPI
2023-09-20,005930,69600,70000,70300,69500,10873015,-0.002865329512893977,1761.5782397432272,삼성전자,KOSPI
2023-09-21,005930,68900,69200,69800,68800,10796336,-0.010057471264367845,1739.10896725881,삼성전자,KOSPI
2023-09-22,005930,68800,68300,68900,68300,9897840,-0.0014513788098693414,1647.837498375564,삼성전자,KOSPI
2023-09-25,005930,69400,68500,69700,68500,13582516,0.008720930232558155,1501.402852773297,삼성전자,KOSPI
2023-09-26,005930,68600,70000,70000,68400,13143470,-0.011527377521613813,1355.8450462621781,삼성전자,KOSPI
2023-09-27,005930,68400,68600,69100,68200,14886491,-0.002915451895043719,1238.621899744357,삼성전자,KOSPI
2023-10-04,005930,67500,67400,67700,66700,23361149,-0.013157894736842146,1164.5080280394916,삼성전자,KOSPI
2023-10-05,005930,66700,67300,67400,66700,16108313,-0.011851851851851891,1357.8620967109343,삼성전자,KOSPI
2023-10-06,005930,66000,67100,67300,66000,14386527,-0.010494752623688153,1562.1847050306123,삼성전자,KOSPI
2023-10-10,005930,66400,66200,67600,66200,19889202,0.0060606060606061,1687.8747147319855,삼성전자,KOSPI
2023-10-11,005930,68200,68600,69400,67900,25209349,0.027108433734939652,1699.0632093814777,삼성전자,KOSPI
2023-10-12,005930,68900,68600,69700,68200,19311380,0.01026392961876832,1678.846721946193,삼성전자,KOSPI
2023-10-13,005930,68000,68000,68500,67700,9724086,-0.013062409288824406,1676.862672091139,삼성전자,KOSPI
2023-10-16,005930,67300,67900,68500,66800,12599299,-0.010294117647058787,1668.8792331192951,삼성전자,KOSPI
2023-10-17,005930,69400,67700,69900,67400,17299253,0.031203566121842385,1630.7166651829089,삼성전자,KOSPI
2023-10-18,005930,70500,68900,70500,68800,16493184,0.015850144092218965,1606.3279471154744,삼성전자,KOSPI
2023-10-19,005930,69500,69700,70000,69400,13985012,-0.014184397163120588,1467.7139402916084,삼성전자,KOSPI
2023-10-20,005930,68800,68900,69200,68100,15204495,-0.010071942446043147,1247.513316034829,삼성전자,KOSPI
2023-10-23,005930,68400,68700,69100,68200,11625959,-0.005813953488372103,1185.204845718998,삼성전자,KOSPI
2023-10-24,005930,68500,68700,68800,67700,12791710,0.0014619883040936088,1142.4350724381875,삼성전자,KOSPI
2023-10-25,005930,68000,68800,68800,67900,10610703,-0.007299270072992692,1108.768876300483,삼성전자,KOSPI
2023-10-26,005930,66700,67000,67900,66700,15517624,-0.019117647058823573,1155.3081156580124,삼성전자,KOSPI
2023-10-27,005930,67300,67100,67300,66700,11334726,0.008995502248875464,1162.9703349613023,삼성전자,KOSPI
2023-10-30,005930,67300,66800,67800,66700,10139270,0.0,1136.2912895630443,삼성전자,KOSPI
2023-10-31,005930,66900,67600,68300,66900,14488892,-0.005943536404160454,1154.066038427886,삼성전자,KOSPI
2023-11-01,005930,68600,67500,68900,67300,13775256,0.025411061285500747,1159.1625833923579,삼성전자,KOSPI
2023-11-02,005930,69700,70000,70000,69400,16350031,0.016034985422740622,1217.6227918193297,삼성전자,KOSPI
2023-11-03,005930,69600,69700,70200,69500,10322234,-0.0014347202295552641,1220.4399551844124,삼성전자,KOSPI
2023-11-06,005930,70900,69800,70900,69300,22228489,0.018678160919540332,1247.091352750578,삼성전자,KOSPI
2023-11-07,005930,70900,70600,70900,70000,17228731,0.0,1264.5365283687734,삼성전자,KOSPI
2023-11-08,005930,69900,71300,71400,69700,12901310,-0.014104372355430161,1288.1953921750592,삼성전자,KOSPI
2023-11-09,005930,70300,69900,70800,69600,12301373,0.005722460658083017,1333.7225309162648,삼성전자,KOSPI
2023-11-10,005930,70500,70000,70500,69500,9684347,0.002844950213371167,1369.0180883815206,삼성전자,KOSPI
2023-11-13,005930,70400,71300,71300,70300,9246919,-0.0014184397163120588,1347.6978421308736,삼성전자,KOSPI
2023-11-14,005930,70800,71000,71100,70600,9567984,0.005681818181818121,1399.2008997619819,삼성전자,KOSPI
2023-11-15,005930,72200,71600,72200,71500,20148677,0.019774011299435124,1529.4994021092768,삼성전자,KOSPI
2023-11-16,005930,72800,72500,73000,72300,15860451,0.008310249307479145,1722.5669339985798,삼성전자,KOSPI
2023-11-17,005930,72500,72300,73000,72300,11494644,-0.004120879120879106,1846.1624493726679,삼성전자,KOSPI
2023-11-20,005930,72700,72100,73000,72100,10610157,0.0027586206896552667,1945.5414616366754,삼성전자,KOSPI
2023-11-21,005930,72800,73100,73400,72700,9712881,0.0013755158184318717,2027.2875318617503,삼성전자,KOSPI
2023-11-22,005930,72800,72200,73000,71900,11105143,0.0,2056.9778547025844,삼성전자,KOSPI
2023-11-23,005930,72400,73000,73200,72200,6775614,-0.005494505494505475,1925.5279522086526,삼성전자,KOSPI
2023-11-24,005930,71700,72400,72600,71700,6676685,-0.00966850828729282,1778.6082672755845,삼성전자,KOSPI
2023-11-27,005930,71300,71500,72100,71100,9113857,-0.00557880055788007,1579.8983977991834,삼성전자,KOSPI
2023-11-28,005930,72700,71400,72700,71300,13283081,0.019635343618513268,1297.7206738618395,삼성전자,KOSPI
2023-11-29,005930,72700,72400,72800,72200,9283933,0.0,1170.5149564007716,삼성전자,KOSPI
2023-11-30,005930,72800,72700,72800,72200,15783714,0.0013755158184318717,1126.837680366938,삼성전자,KOSPI
2023-12-01,005930,72000,72400,72500,71700,9871284,-0.01098901098901095,1021.5957589657697,삼성전자,KOSPI
2023-12-04,005930,72600,72800,72900,72400,10229267,0.008333333333333304,1017.4270955389615,삼성전자,KOSPI
2023-12-05,005930,71200,72300,72400,71200,12129682,-0.019283746556473802,1004.9744694321996,삼성전자,KOSPI
2023-12-06,005930,71700,71800,72100,71600,8123087,0.0070224719101124045,895.2947177209033,삼성전자,KOSPI
2023-12-07,005930,71500,71800,71900,71100,8862017,-0.002789400278940035,815.9431094719417,삼성전자,KOSPI
2023-12-08,005930,72600,72100,72800,71900,10859463,0.01538461538461533,744.0288619189619,삼성전자,KOSPI
2023-12-11,005930,73000,72800,73000,72200,9861960,0.005509641873278293,650.8294303182868,삼성전자,KOSPI
2023-12-12,005930,73500,73300,73500,73100,13758646,0.006849315068493178,615.480129227328,삼성전자,KOSPI
2023-12-13,005930,72800,73300,73500,72800,13116766,-0.00952380952380949,621.0983480051618,삼성전자,KOSPI
2023-12-14,005930,73100,74100,74300,72500,27567593,0.004120879120879106,634.6155072997094,삼성전자,KOSPI
2023-12-15,005930,73300,73800,74000,73200,15419815,0.002735978112175186,664.4348607730713,삼성전자,KOSPI
2023-12-18,005930,72900,73300,73400,72800,9690551,-0.00545702592087316,669.7210731263261,삼성전자,KOSPI
2023-12-19,005930,73400,73000,73400,72800,8907632,0.006858710562414272,698.1177701882652,삼성전자,KOSPI
2023-12-20,005930,74800,74200,74900,73800,16870156,0.019073569482288777,866.3292190555956,삼성전자,KOSPI
2023-12-21,005930,75000,74600,75000,74300,13478766,0.002673796791443861,1016.7543821809738,삼성전자,KOSPI
2023-12-22,005930,75900,75800,76300,75400,14515608,0.01200000000000001,1208.478817618076,삼성전자,KOSPI
2023-12-26,005930,76600,76100,76700,75700,13164909,0.00922266139657446,1396.4145817809738,삼성전자,KOSPI
2023-12-27,005930,78000,76700,78000,76500,20651042,0.018276762402088753,1752.9223719564045,삼성전자,KOSPI
2023-12-28,005930,78500,77700,78500,77500,17797536,0.0064102564102563875,2069.9351629815296,삼성전자,KOSPI
2024-01-02,005930,79600,78200,79800,78200,17142847,0.014012738853503182,2430.9409051251178,삼성전자,KOSPI
2024-01-03,005930,77000,78500,78800,77000,21753644,-0.03266331658291455,2460.530537570259,삼성전자,KOSPI
2024-01-04,005930,76600,76100,77300,76100,15324439,-0.0051948051948051965,2473.3314418113537,삼성전자,KOSPI
2024-01-05,005930,76600,76700,77100,76400,11304316,0.0,2381.4193025876066,삼성전자,KOSPI
2024-01-08,005930,76500,77000,77500,76400,11088724,-0.0013054830287205776,2290.575657363289,삼성전자,KOSPI
2024-01-09,005930,74700,77400,77700,74300,26019249,-0.02352941176470591,2135.3170601501834,삼성전자,KOSPI
2024-01-10,005930,73600,75000,75200,73200,20259529,-0.014725568942436373,2081.7755579514837,삼성전자,KOSPI
2024-01-11,005930,73200,72900,73600,72700,57691266,-0.005434782608695676,2070.748656887166,삼성전자,KOSPI
2024-01-12,005930,73100,73000,74100,72800,13038939,-0.001366120218579181,2090.6810776445686,삼성전자,KOSPI
2024-01-15,005930,73900,73200,74000,73200,13212339,0.010943912448700521,2036.3215028963125,삼성전자,KOSPI
2024-01-16,005930,72600,73500,73700,72500,14760415,-0.017591339648173165,2067.7727656892857,삼성전자,KOSPI
2024-01-17,005930,71000,73100,73300,71000,22683660,-0.02203856749311295,2240.9760561439584,삼성전자,KOSPI
2024-01-18,005930,71700,71600,72000,70700,17853397,0.009859154929577452,2319.7719942406325,삼성전자,KOSPI
2024-01-19,005930,74700,73500,74700,73000,23363427,0.04184100418410042,2287.1724672041782,삼성전자,KOSPI
2024-01-22,005930,75100,75900,76000,75000,19673375,0.0053547523427042165,2285.5323000860976,삼성전자,KOSPI
2024-01-23,005930,75200,75700,75800,74300,14786224,0.0013315579227697327,2285.071690686958,삼성전자,KOSPI
2024-01-24,005930,74000,75200,75200,73500,12860661,-0.015957446808510634,2294.1343970175226,삼성전자,KOSPI
2024-01-25,005930,74100,74200,74800,73700,11737747,0.0013513513513514486,2276.7185527467063,삼성전자,KOSPI
2024-01-26,005930,73400,73700,74500,73300,11160062,-0.009446693657219951,2186.676160655471,삼성전자,KOSPI
2024-01-29,005930,74400,73800,75200,73500,13976521,0.013623978201634968,2001.4468450808818,삼성전자,KOSPI
2024-01-30,005930,74300,75000,75300,73700,12244418,-0.0013440860215053752,1610.2549651007394,삼성전자,KOSPI
2024-01-31,005930,72700,73400,74000,72500,15703560,-0.021534320323014833,1512.787597711416,삼성전자,KOSPI
2024-02-01,005930,73600,73000,74200,72900,19881033,0.012379642365887289,1392.687670430246,삼성전자,KOSPI
